agent_id,condition,case_id,replicate_id,success,tests_passing,compilation_success,execution_time_seconds,files_modified,tool_failures,iterations,commands_executed,repository_changes,read_instruction,followed_reference,ignored_reference,detected_inconsistency,repaired_reference,error_message,tool_invocations,patch_size,token_usage,cost_usd,trace_classification,spec_id,repo_id,repo_url,instruction_path,task_commit_sha,anchor_reference,confirmed_false,test_command
claude_code,A,0b8f82bdba65b9df,2,False,False,True,91.271,52,2,7,11,52,True,True,False,False,False,,6,3488,8320,0.30813475,instruction_read,20e7f888d450fd4a,97dcab4759c83fdb,https://github.com/langgenius/dify,cli/AGENTS.md,107bba0116399d5ec0f0d529bb23c93b684790d1,/guide.ts,True,pytest
claude_code,A,0b8f82bdba65b9df,3,False,False,True,68.229,53,1,7,13,53,True,True,False,False,False,,6,3488,6626,0.24205900000000002,instruction_read,20e7f888d450fd4a,97dcab4759c83fdb,https://github.com/langgenius/dify,cli/AGENTS.md,107bba0116399d5ec0f0d529bb23c93b684790d1,/guide.ts,True,pytest
claude_code,B,0b8f82bdba65b9df,1,False,False,True,65.986,54,2,6,9,54,True,True,False,False,False,,5,3488,6602,0.25626775,hallucinated_path,20e7f888d450fd4a,97dcab4759c83fdb,https://github.com/langgenius/dify,cli/AGENTS.md,107bba0116399d5ec0f0d529bb23c93b684790d1,/guide.ts,True,pytest
claude_code,B,0b8f82bdba65b9df,2,False,False,True,61.668,55,1,6,11,55,True,True,False,False,False,,5,3488,6222,0.220341,hallucinated_path,20e7f888d450fd4a,97dcab4759c83fdb,https://github.com/langgenius/dify,cli/AGENTS.md,107bba0116399d5ec0f0d529bb23c93b684790d1,/guide.ts,True,pytest
claude_code,B,0b8f82bdba65b9df,3,False,False,True,103.869,56,2,7,11,56,True,True,False,False,False,,6,3488,9364,0.30657,hallucinated_path,20e7f888d450fd4a,97dcab4759c83fdb,https://github.com/langgenius/dify,cli/AGENTS.md,107bba0116399d5ec0f0d529bb23c93b684790d1,/guide.ts,True,pytest
claude_code,A,48713c8f66938235,1,False,False,True,62.335,57,2,6,9,57,True,True,False,False,False,,5,3488,6193,0.26422425,instruction_read,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,A,48713c8f66938235,2,False,False,True,110.964,58,1,11,17,58,True,True,False,False,False,,10,3488,9120,0.40797150000000004,instruction_read,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,A,48713c8f66938235,3,False,False,True,80.492,59,2,9,13,59,True,True,False,False,False,,8,3488,7468,0.32355325,instruction_read,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,B,48713c8f66938235,1,False,False,True,87.324,60,2,8,13,60,True,True,False,False,False,,7,3488,7802,0.34215825,hallucinated_path,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,B,48713c8f66938235,2,True,True,True,144.154,61,0,13,21,61,True,True,False,False,False,,12,3488,11913,0.52429475,instruction_followed,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,B,48713c8f66938235,3,False,False,True,114.222,62,2,9,15,62,True,True,False,False,False,,8,3488,9514,0.37758625,hallucinated_path,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,A,a079ede0bb4a5057,1,False,False,True,94.0,63,2,9,13,63,True,True,False,False,False,,8,3488,8635,0.34128325,instruction_read,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,A,a079ede0bb4a5057,2,True,True,True,103.831,64,1,12,17,64,True,False,True,False,False,,11,3488,9407,0.38697125,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,A,a079ede0bb4a5057,3,False,False,True,76.336,65,1,7,11,65,True,False,True,False,False,,6,3488,7333,0.25007725000000003,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,B,a079ede0bb4a5057,1,False,False,True,66.586,66,1,7,11,66,True,True,False,False,False,,6,3488,6612,0.263318,hallucinated_path,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,B,a079ede0bb4a5057,2,False,False,True,75.22,67,1,8,11,67,True,False,True,False,False,,7,3488,7002,0.28071524999999997,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,B,a079ede0bb4a5057,3,False,False,True,72.715,68,2,9,13,68,True,True,False,False,False,,8,3488,7431,0.28295075,hallucinated_path,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,A,c8bf5e86f4da43fe,1,False,False,True,68.636,69,2,8,15,69,True,False,True,False,False,,7,3488,7003,0.28934525000000005,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,A,c8bf5e86f4da43fe,2,False,False,True,217.202,70,1,10,19,70,True,False,True,False,False,,9,3488,13343,0.54445325,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,A,c8bf5e86f4da43fe,3,False,False,True,59.912,71,2,5,9,71,True,False,True,False,False,,4,3488,6300,0.19695324999999997,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,B,c8bf5e86f4da43fe,1,False,False,True,173.631,72,1,6,11,72,True,False,True,False,False,,5,3488,11349,0.37745199999999995,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,B,c8bf5e86f4da43fe,2,False,False,True,68.257,73,1,5,7,73,True,False,True,False,False,,4,3488,6944,0.22551725,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,B,c8bf5e86f4da43fe,3,False,False,True,64.847,74,1,6,9,74,True,False,True,False,False,,5,3488,6671,0.23489675,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,A,0619ec6dc64594a4,1,True,True,True,176.044,75,1,15,19,75,True,True,False,False,False,,14,3488,14881,0.6806577500000001,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,A,0619ec6dc64594a4,2,True,True,True,141.405,76,1,12,15,76,True,True,False,False,False,,11,3488,12766,0.5044095,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,A,0619ec6dc64594a4,3,True,True,True,174.172,77,1,12,13,77,True,True,False,False,False,,11,3488,16267,0.6638934999999999,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,B,0619ec6dc64594a4,1,True,True,True,137.396,78,1,14,15,78,True,True,False,False,False,,13,3488,12896,0.6528435,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,B,0619ec6dc64594a4,2,True,True,True,177.123,79,1,15,19,79,True,True,False,False,False,,14,3488,14699,0.6069114999999999,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,B,0619ec6dc64594a4,3,True,True,True,118.607,80,1,15,17,80,True,True,False,False,False,,14,3488,12279,0.5716617499999999,instruction_followed,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,A,1120ebc81b7dd5ac,1,False,False,True,70.346,81,1,6,9,81,True,False,True,False,False,,5,3488,6913,0.24761049999999996,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,A,1120ebc81b7dd5ac,2,False,False,True,72.142,82,2,7,9,82,True,False,True,False,False,,6,3488,6900,0.25482425,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,A,1120ebc81b7dd5ac,3,False,False,True,53.552,83,1,5,7,83,True,False,True,False,False,,4,3488,5645,0.1917405,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,B,1120ebc81b7dd5ac,1,False,False,True,60.715,84,1,5,7,84,True,False,True,False,False,,4,3488,6209,0.22048325000000002,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,B,1120ebc81b7dd5ac,2,False,False,True,120.007,85,1,13,23,85,True,True,False,False,False,,12,3488,9318,0.41944549999999997,hallucinated_path,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,B,1120ebc81b7dd5ac,3,False,False,True,81.228,86,1,6,9,86,True,False,True,False,False,,5,3488,7278,0.22750199999999998,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,A,df1d67a0efae41bb,1,False,False,True,97.319,87,1,9,15,87,True,True,False,False,False,,8,3488,8801,0.35879500000000003,instruction_read,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,A,df1d67a0efae41bb,2,False,False,True,81.958,88,1,7,11,88,True,True,False,False,False,,6,3488,7893,0.28667425,instruction_read,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,A,df1d67a0efae41bb,3,False,False,True,167.175,89,2,13,19,89,True,True,False,False,False,,12,3488,12251,0.513153,instruction_read,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,B,df1d67a0efae41bb,1,False,False,True,128.845,90,4,9,15,90,True,True,False,False,False,,8,3488,11385,0.45877225,hallucinated_path,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,B,df1d67a0efae41bb,2,False,False,True,81.884,91,2,7,11,91,True,False,True,False,False,,6,3488,7311,0.2682295,instruction_ignored,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,B,df1d67a0efae41bb,3,False,False,True,79.979,92,2,7,11,92,True,True,False,False,False,,6,3488,7447,0.279078,hallucinated_path,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,A,a12191f3c3583467,1,False,False,True,90.445,93,1,6,11,93,True,False,True,False,False,,5,3488,8167,0.317264,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,A,a12191f3c3583467,2,False,False,True,116.883,94,2,7,13,94,True,True,False,False,False,,6,3488,9242,0.32649799999999995,instruction_read,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,A,a12191f3c3583467,3,False,False,True,97.21,95,1,8,15,95,True,True,False,False,False,,7,3488,7530,0.270711,instruction_read,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,B,a12191f3c3583467,1,False,False,True,106.505,96,2,9,17,96,True,False,True,False,False,,8,3488,8557,0.38084975,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,B,a12191f3c3583467,2,False,False,True,88.189,97,2,5,9,97,True,False,True,False,False,,4,3488,7179,0.233339,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,B,a12191f3c3583467,3,False,False,True,202.643,98,2,21,33,98,True,False,True,False,False,,20,3488,13279,0.7160625000000002,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,A,8b957d58a9279ced,1,False,False,True,195.205,99,3,18,31,99,True,True,False,False,False,,17,3488,14331,0.6753624999999999,instruction_read,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,A,8b957d58a9279ced,2,False,False,True,90.912,100,2,9,15,100,True,True,False,False,False,,8,3488,7350,0.26023725000000003,instruction_read,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,A,8b957d58a9279ced,3,False,False,True,135.711,101,1,10,17,101,True,True,False,False,False,,9,3488,11519,0.4404335,instruction_read,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,B,8b957d58a9279ced,1,False,False,True,101.14,102,2,10,15,102,True,True,False,False,False,,9,3488,8861,0.355043,hallucinated_path,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,B,8b957d58a9279ced,2,False,False,True,100.122,103,3,9,15,103,True,True,False,False,False,,8,3488,8998,0.33800875,hallucinated_path,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,B,8b957d58a9279ced,3,False,False,True,241.276,104,2,17,31,104,True,True,False,False,False,,16,3488,17844,0.7121475,hallucinated_path,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,A,7d6a0c3bd6671eae,1,False,False,True,61.51,105,2,5,7,105,True,False,True,False,False,,4,3488,6051,0.26927575000000004,instruction_ignored,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,A,7d6a0c3bd6671eae,2,False,False,True,78.882,106,1,7,11,106,True,True,False,False,False,,6,3488,7971,0.32362825,instruction_read,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,A,7d6a0c3bd6671eae,3,False,False,True,90.928,107,2,8,13,107,True,True,False,False,False,,7,3488,8258,0.34169925,instruction_read,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,B,7d6a0c3bd6671eae,1,False,False,True,71.882,108,1,5,7,108,True,True,False,False,False,,4,3488,7193,0.2634085,hallucinated_path,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,B,7d6a0c3bd6671eae,2,False,False,True,95.588,109,1,8,13,109,True,True,False,False,False,,7,3488,8248,0.3434875,hallucinated_path,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,B,7d6a0c3bd6671eae,3,False,False,True,83.968,110,1,7,11,110,True,True,False,False,False,,6,3488,7791,0.29250075000000003,hallucinated_path,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,A,56a049e637c03d12,1,False,False,True,418.334,111,2,34,49,111,True,False,True,False,False,,33,3488,31213,1.9996479999999996,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,A,56a049e637c03d12,2,False,False,True,347.454,112,1,16,27,112,True,True,False,False,False,,15,3488,26536,1.2118125,instruction_read,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,A,56a049e637c03d12,3,False,False,True,257.671,113,1,14,23,113,True,False,True,False,False,,13,3488,20231,0.89092,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,B,56a049e637c03d12,1,False,False,True,118.209,114,1,7,11,114,True,True,False,False,False,,6,3488,10691,0.457091,hallucinated_path,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,B,56a049e637c03d12,2,False,False,True,659.074,115,1,36,55,115,True,True,False,False,False,,35,3488,40274,2.2365947500000005,hallucinated_path,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,B,56a049e637c03d12,3,False,False,True,496.407,116,1,38,51,116,True,False,True,False,False,,37,3488,30539,1.8796914999999998,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,A,b960a56c7f7ce193,1,True,True,True,149.819,117,1,16,23,117,True,True,False,False,False,,15,3488,12804,0.563194,instruction_followed,63bd0f972f916b54,edb0f986792e26e6,https://github.com/ayayaxiaowang/ayaya_miliastra_editor,app/ui/graph/library_pages/entity_placement/CLAUDE.md,65b441824a72cfc5e04d48bc05d7255494af98b2,constants.py,True,pytest
