agent_id,condition,case_id,replicate_id,success,tests_passing,compilation_success,execution_time_seconds,files_modified,tool_failures,iterations,commands_executed,repository_changes,read_instruction,followed_reference,ignored_reference,detected_inconsistency,repaired_reference,error_message,tool_invocations,patch_size,token_usage,cost_usd,trace_classification,spec_id,repo_id,repo_url,instruction_path,task_commit_sha,anchor_reference,confirmed_false,test_command
claude_code,C,48713c8f66938235,2,False,False,True,118.558,0,1,8,15,0,True,True,False,False,False,,7,0,8493,0.31169125,instruction_read,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,C,48713c8f66938235,3,False,False,True,104.396,0,2,12,23,0,True,True,False,False,False,,11,0,9020,0.4028812499999999,instruction_read,2189830180838430,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/social-media-scheduler/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,2/,True,pytest
claude_code,C,a079ede0bb4a5057,1,False,False,True,52.534,1,1,5,9,1,True,False,True,False,False,,4,167,5847,0.19919599999999998,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,C,a079ede0bb4a5057,2,False,False,True,67.488,1,1,5,9,1,True,False,True,False,False,,4,167,6576,0.200909,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,C,a079ede0bb4a5057,3,False,False,True,51.733,1,1,4,7,1,False,False,True,False,False,,3,167,5911,0.1702925,instruction_ignored,27fab09cbb8971b3,97dcab4759c83fdb,https://github.com/langgenius/dify,e2e/AGENTS.md,52a4bea88f45a30bc8c5a9fa3c031cb00a57be5a,.logs/cucumber-api.log,True,pytest
claude_code,C,c8bf5e86f4da43fe,1,False,False,True,51.958,1,1,7,13,1,False,False,True,False,False,,6,21,5804,0.19980474999999998,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,C,c8bf5e86f4da43fe,2,False,False,True,68.623,1,1,8,15,1,True,False,True,False,False,,7,21,6809,0.22976375,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,C,c8bf5e86f4da43fe,3,False,False,True,56.576,1,1,7,13,1,False,False,True,False,False,,6,21,5948,0.19415274999999999,instruction_ignored,2a6829b8670e2e9a,fe39aea7a61c32c2,https://github.com/datadog/stratus-red-team,AGENTS.md,6b3b8c9b9eb4bfde4aa41fe891b529c034b605b6,cd v2/,True,pytest
claude_code,C,0619ec6dc64594a4,1,False,False,True,105.928,0,2,11,21,0,True,False,True,False,False,,10,0,9250,0.39205700000000004,instruction_ignored,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,C,0619ec6dc64594a4,2,False,False,True,47.179,0,1,9,17,0,True,False,True,False,False,,8,0,5428,0.20145924999999998,instruction_ignored,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,C,0619ec6dc64594a4,3,False,False,True,66.406,0,1,8,15,0,True,False,True,False,False,,7,0,6640,0.248259,instruction_ignored,2b3f6db218404c89,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/research/commission-calculator/SKILL.md,33ada30b4055c3e8dc169fc8c3668df500858dad,references/list-affitor-api.md,True,pytest
claude_code,C,1120ebc81b7dd5ac,1,False,False,True,72.306,1,1,6,11,1,False,False,True,False,False,,5,45,9464,0.27728525,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,C,1120ebc81b7dd5ac,2,False,False,True,83.283,0,1,6,11,0,True,False,True,False,False,,5,0,9833,0.2731435,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,C,1120ebc81b7dd5ac,3,False,False,True,71.279,1,1,5,9,1,True,False,True,False,False,,4,45,9139,0.23954375,instruction_ignored,31fa97c8cf14d4fa,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/blaze-dashboard/AGENTS.md,f1f128fe6dd8a67d0d669064b92186808053d534,/etc/hosts,True,pytest
claude_code,C,df1d67a0efae41bb,1,False,False,True,56.471,1,1,5,9,1,True,False,True,False,False,,4,159,5777,0.18972175,instruction_ignored,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,C,df1d67a0efae41bb,2,False,False,True,168.339,0,1,11,21,0,True,False,True,False,False,,10,0,9719,0.41299025,instruction_ignored,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,C,df1d67a0efae41bb,3,False,False,True,91.526,0,1,9,17,0,True,False,True,False,False,,8,0,7972,0.30912575000000003,instruction_ignored,35973e44d3672de4,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/tree-widgets.instructions.md,03248fcf005471ba338f5d55dd2c4c87c0df807b,src/vs/platform/list/browser/test/listService.test.ts,True,pytest
claude_code,C,a12191f3c3583467,1,True,True,True,136.435,3,1,14,23,3,True,False,True,False,False,,13,105,10559,0.51561225,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,C,a12191f3c3583467,2,True,True,True,155.158,5,0,16,21,5,True,False,True,False,False,,15,125,11918,0.588867,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,C,a12191f3c3583467,3,True,True,True,95.666,4,0,10,13,4,True,False,True,False,False,,9,110,7851,0.3620447499999999,instruction_ignored,5632462c6ea9b9bb,ab3194c6a08d7bdc,https://github.com/provenance-emu/provenance,CLAUDE.md,d570a73facd1cfee2b32b9fda175abff0af13ca6,/Applications/Xcode_16.2.app,True,pytest
claude_code,C,8b957d58a9279ced,1,False,False,True,86.263,1,1,7,13,1,False,False,True,False,False,,6,64,10514,0.34550875,instruction_ignored,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,C,8b957d58a9279ced,2,False,False,True,59.964,1,1,5,9,1,True,True,False,False,False,,4,64,8797,0.21105349999999998,instruction_read,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,C,8b957d58a9279ced,3,False,False,True,79.857,1,1,7,13,1,False,False,True,False,False,,6,64,10000,0.297774,instruction_ignored,618af15b67cb8307,3f33ab9828ac52ad,https://github.com/automattic/wp-calypso,apps/help-center/AGENTS.md,c4072f9de01c62dd9463efc113a4e8eb9e1f473c,@automattic/help-center,True,pytest
claude_code,C,7d6a0c3bd6671eae,1,False,False,True,136.68,1,1,12,21,1,True,True,False,False,False,,11,187,10165,0.43246675,instruction_read,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,C,7d6a0c3bd6671eae,2,True,True,True,65.394,2,0,8,13,2,False,False,True,False,False,,7,187,6885,0.27577450000000003,instruction_ignored,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,C,7d6a0c3bd6671eae,3,True,True,True,170.999,2,0,13,19,2,True,False,True,False,False,,12,187,12126,0.5336700000000001,instruction_ignored,6271dc7a4f21e467,f9322113d8450527,https://github.com/goldenpotato137/potatovn,AGENTS.md,37ae2dab819870ccaec51b4f7fbb2d10f901de32,.cursor/rules/,True,pytest
claude_code,C,56a049e637c03d12,1,False,False,True,219.691,2,1,26,41,2,False,False,True,False,False,,25,280,13483,0.8269327500000001,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,C,56a049e637c03d12,2,False,False,True,255.575,2,1,26,35,2,True,False,True,False,False,,25,284,13702,0.8263639999999999,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,C,56a049e637c03d12,3,False,False,True,244.653,2,1,25,33,2,True,False,True,False,False,,24,273,12502,0.9727685,instruction_ignored,63736ce84ac9709b,29ffadc06ef6c6fb,https://github.com/1password/scam,AGENTS.md,987043191161a0e3fcf3a87ccf24341701f25884,.fonts/,True,pytest
claude_code,C,b960a56c7f7ce193,1,False,False,True,279.749,9,1,22,43,9,False,False,True,False,False,,21,1791,12161,0.6704112500000001,instruction_ignored,63bd0f972f916b54,edb0f986792e26e6,https://github.com/ayayaxiaowang/ayaya_miliastra_editor,app/ui/graph/library_pages/entity_placement/CLAUDE.md,65b441824a72cfc5e04d48bc05d7255494af98b2,constants.py,True,pytest
claude_code,C,b960a56c7f7ce193,2,False,False,True,214.598,1,2,16,29,1,True,False,True,False,False,,15,14,12046,0.5684512500000001,instruction_ignored,63bd0f972f916b54,edb0f986792e26e6,https://github.com/ayayaxiaowang/ayaya_miliastra_editor,app/ui/graph/library_pages/entity_placement/CLAUDE.md,65b441824a72cfc5e04d48bc05d7255494af98b2,constants.py,True,pytest
claude_code,C,b960a56c7f7ce193,3,False,False,True,128.199,9,1,13,25,9,False,False,True,False,False,,12,1791,7303,0.3717185,instruction_ignored,63bd0f972f916b54,edb0f986792e26e6,https://github.com/ayayaxiaowang/ayaya_miliastra_editor,app/ui/graph/library_pages/entity_placement/CLAUDE.md,65b441824a72cfc5e04d48bc05d7255494af98b2,constants.py,True,pytest
claude_code,C,6b491923834940ac,1,False,False,True,180.188,0,1,14,25,0,True,False,True,False,False,,13,0,13253,0.56121825,instruction_ignored,66644a10dff92e39,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,client/AGENTS.md,5a8ca70f2f314a46fd0b65cfc047d2eecfcaf401,build_client.sh,True,pytest
claude_code,C,6b491923834940ac,2,False,False,True,260.22,1,2,23,41,1,True,False,True,False,False,,22,35,17873,0.8764277499999998,instruction_ignored,66644a10dff92e39,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,client/AGENTS.md,5a8ca70f2f314a46fd0b65cfc047d2eecfcaf401,build_client.sh,True,pytest
claude_code,C,6b491923834940ac,3,False,False,True,135.469,2,1,19,33,2,True,False,True,False,False,,18,8,10667,0.53632475,instruction_ignored,66644a10dff92e39,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,client/AGENTS.md,5a8ca70f2f314a46fd0b65cfc047d2eecfcaf401,build_client.sh,True,pytest
claude_code,C,e9970880815f2fa0,1,False,False,True,116.842,1,1,11,21,1,True,False,True,False,False,,10,405,10416,0.44322599999999995,instruction_ignored,6b238aaf48d17e40,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,2196dc5d7ebaf8ea667b9a8579df406f95b5c0b9,/route.ts,True,pytest
claude_code,C,e9970880815f2fa0,2,False,False,True,279.275,4,2,31,41,4,True,False,True,False,False,,30,446,21203,1.2874089999999996,instruction_ignored,6b238aaf48d17e40,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,2196dc5d7ebaf8ea667b9a8579df406f95b5c0b9,/route.ts,True,pytest
claude_code,C,e9970880815f2fa0,3,False,False,True,268.227,4,5,40,65,4,True,False,True,False,False,,39,441,20847,1.4270467499999997,instruction_ignored,6b238aaf48d17e40,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,skills/copilotkit-setup/SKILL.md,2196dc5d7ebaf8ea667b9a8579df406f95b5c0b9,/route.ts,True,pytest
claude_code,C,20b1d5d3fa254186,1,False,False,True,199.407,0,1,14,27,0,True,False,True,False,False,,13,0,14437,0.7149015,instruction_ignored,6c03de8bb95a4ee8,dcb792d718508bec,https://github.com/vercel/next.js,skills/next-dev-loop/SKILL.md,2e753e236c3f32f7f5876dc77a24088b10d22988,/_next/mcp,True,pytest
claude_code,C,20b1d5d3fa254186,2,False,False,True,90.116,1,1,7,13,1,False,False,True,False,False,,6,136,8722,0.31742625,instruction_ignored,6c03de8bb95a4ee8,dcb792d718508bec,https://github.com/vercel/next.js,skills/next-dev-loop/SKILL.md,2e753e236c3f32f7f5876dc77a24088b10d22988,/_next/mcp,True,pytest
claude_code,C,20b1d5d3fa254186,3,False,False,True,119.124,0,1,8,15,0,True,False,True,False,False,,7,0,10351,0.3872979999999999,instruction_ignored,6c03de8bb95a4ee8,dcb792d718508bec,https://github.com/vercel/next.js,skills/next-dev-loop/SKILL.md,2e753e236c3f32f7f5876dc77a24088b10d22988,/_next/mcp,True,pytest
claude_code,C,ab5fba80808af351,1,False,False,True,198.163,4,1,28,39,4,True,False,True,False,False,,27,86,15815,0.9920924999999999,instruction_ignored,709a4b514ac6402d,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,packages/vue/AGENTS.md,92c0f0ec256470b6a062dbfc33add83bc6ad40e6,@copilotkit/react,True,pytest
claude_code,C,ab5fba80808af351,2,False,False,True,185.28,4,2,20,33,4,False,False,True,False,False,,19,86,15031,0.85995425,instruction_ignored,709a4b514ac6402d,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,packages/vue/AGENTS.md,92c0f0ec256470b6a062dbfc33add83bc6ad40e6,@copilotkit/react,True,pytest
claude_code,C,ab5fba80808af351,3,False,False,True,348.498,2,1,31,49,2,True,False,True,False,False,,30,113,22700,1.264226,instruction_ignored,709a4b514ac6402d,80c1e78b3cbb6701,https://github.com/copilotkit/copilotkit,packages/vue/AGENTS.md,92c0f0ec256470b6a062dbfc33add83bc6ad40e6,@copilotkit/react,True,pytest
claude_code,C,9702d7b52617de19,1,False,False,True,59.545,0,2,8,15,0,True,True,False,False,False,,7,0,6037,0.25196225,instruction_read,728e39a1a86deb56,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/content/content-pillar-atomizer/SKILL.md,09396b94fbeb99d593b1469a574a5cb4c4aca02f,1/,True,pytest
claude_code,C,9702d7b52617de19,2,False,False,True,55.006,1,1,6,11,1,False,True,False,False,False,,5,316,5645,0.20296275,instruction_ignored,728e39a1a86deb56,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/content/content-pillar-atomizer/SKILL.md,09396b94fbeb99d593b1469a574a5cb4c4aca02f,1/,True,pytest
claude_code,C,9702d7b52617de19,3,False,False,True,55.226,0,1,9,17,0,True,True,False,False,False,,8,0,5963,0.242086,instruction_read,728e39a1a86deb56,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/content/content-pillar-atomizer/SKILL.md,09396b94fbeb99d593b1469a574a5cb4c4aca02f,1/,True,pytest
claude_code,C,a10a8c56c2e04308,1,False,False,True,789.687,3,5,38,57,3,True,False,True,False,False,,37,13,21582,1.32873325,instruction_ignored,79c2ff8024664a45,e916d975160d16b9,https://github.com/pydantic/pydantic-ai,CLAUDE.md,82fc848a1a14328c20743af789495a3c553c750e,_agent_graph.py,True,pytest
claude_code,C,a10a8c56c2e04308,2,False,False,True,405.409,3,3,34,45,3,True,False,True,False,False,,33,23,25802,1.4645905000000001,instruction_ignored,79c2ff8024664a45,e916d975160d16b9,https://github.com/pydantic/pydantic-ai,CLAUDE.md,82fc848a1a14328c20743af789495a3c553c750e,_agent_graph.py,True,pytest
claude_code,C,a10a8c56c2e04308,3,False,False,True,407.48,3,2,25,29,3,True,False,True,False,False,,24,17,20586,1.0189412500000001,instruction_ignored,79c2ff8024664a45,e916d975160d16b9,https://github.com/pydantic/pydantic-ai,CLAUDE.md,82fc848a1a14328c20743af789495a3c553c750e,_agent_graph.py,True,pytest
claude_code,C,64877a6152749c82,1,False,False,True,123.764,1,6,17,27,1,True,False,True,False,False,,16,39,13229,0.5476255,instruction_ignored,95f60b08db11a707,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,docs/AGENTS.md,e85ba3a215bb262a16698c311557ce60ac3db5dd,/v3/concepts/flows,True,pytest
claude_code,C,64877a6152749c82,2,False,False,True,312.818,1,2,25,47,1,True,False,True,False,False,,24,38,18530,1.0012010000000002,instruction_ignored,95f60b08db11a707,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,docs/AGENTS.md,e85ba3a215bb262a16698c311557ce60ac3db5dd,/v3/concepts/flows,True,pytest
claude_code,C,64877a6152749c82,3,False,False,True,115.268,3,1,12,19,3,True,False,True,False,False,,11,119,10598,0.4257815,instruction_ignored,95f60b08db11a707,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,docs/AGENTS.md,e85ba3a215bb262a16698c311557ce60ac3db5dd,/v3/concepts/flows,True,pytest
claude_code,C,a542dc2c46a8989f,1,True,True,True,137.368,3,0,14,17,3,True,False,True,False,False,,13,71,11835,0.518669,instruction_ignored,9c124039a5e9af95,157b059bdfd44153,https://github.com/2030ai/2030ai-claudecode-allecosystem-sync,AGENTS.md,60f42a9be87e29d46b530fe99691f5851b9e2e7e,/.codex/auth.json,True,pytest
claude_code,C,a542dc2c46a8989f,2,True,True,True,91.354,3,0,12,13,3,True,False,True,False,False,,11,75,8549,0.34661549999999997,instruction_ignored,9c124039a5e9af95,157b059bdfd44153,https://github.com/2030ai/2030ai-claudecode-allecosystem-sync,AGENTS.md,60f42a9be87e29d46b530fe99691f5851b9e2e7e,/.codex/auth.json,True,pytest
claude_code,C,a542dc2c46a8989f,3,True,True,True,100.305,3,0,15,21,3,False,False,True,False,False,,14,61,8516,0.40536225000000004,instruction_ignored,9c124039a5e9af95,157b059bdfd44153,https://github.com/2030ai/2030ai-claudecode-allecosystem-sync,AGENTS.md,60f42a9be87e29d46b530fe99691f5851b9e2e7e,/.codex/auth.json,True,pytest
claude_code,C,4b11e310c1625b56,1,True,True,True,200.108,3,1,14,25,3,False,False,True,False,False,,13,21,14043,0.625427,instruction_ignored,a4f495e7c1038ab6,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,9932ad018d02f69110a9ba72c676b01542ee13d4,vs/sessions,True,pytest
claude_code,C,4b11e310c1625b56,2,True,True,True,158.778,3,0,11,21,3,True,True,False,False,False,,10,21,12148,0.5035645000000001,instruction_followed,a4f495e7c1038ab6,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,9932ad018d02f69110a9ba72c676b01542ee13d4,vs/sessions,True,pytest
claude_code,C,4b11e310c1625b56,3,True,True,True,228.972,3,0,12,21,3,False,False,True,False,False,,11,21,15896,0.6618342499999998,instruction_ignored,a4f495e7c1038ab6,0d8bce7e29a5cd98,https://github.com/microsoft/vscode,.github/instructions/sessions.instructions.md,9932ad018d02f69110a9ba72c676b01542ee13d4,vs/sessions,True,pytest
claude_code,C,772aabc3ee2fe5ca,1,False,False,True,277.114,1,2,24,41,1,True,False,True,False,False,,23,52,20957,0.8850490000000001,instruction_ignored,a69a753a81e9f01c,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,src/prefect/testing/AGENTS.md,a5bfe9929dedb31eadae82aa9f0bd28fb2be49f1,fixtures.py,True,pytest
claude_code,C,772aabc3ee2fe5ca,2,False,False,True,213.328,0,1,18,33,0,True,False,True,False,False,,17,0,11778,0.5394407499999999,instruction_ignored,a69a753a81e9f01c,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,src/prefect/testing/AGENTS.md,a5bfe9929dedb31eadae82aa9f0bd28fb2be49f1,fixtures.py,True,pytest
claude_code,C,772aabc3ee2fe5ca,3,False,False,True,282.084,3,1,22,27,3,True,False,True,False,False,,21,133,22172,0.91197475,instruction_ignored,a69a753a81e9f01c,79e5b3dcaadc644e,https://github.com/prefecthq/prefect,src/prefect/testing/AGENTS.md,a5bfe9929dedb31eadae82aa9f0bd28fb2be49f1,fixtures.py,True,pytest
claude_code,C,7673b12626058821,1,False,False,True,91.102,0,1,8,15,0,True,False,True,False,False,,7,0,7561,0.30744299999999997,instruction_ignored,b978c20b154230c2,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/github-pages-deployer/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,.github/workflows/deploy.yml,True,pytest
claude_code,C,7673b12626058821,2,False,False,True,102.878,0,1,11,21,0,True,False,True,False,False,,10,0,8329,0.32252024999999995,instruction_ignored,b978c20b154230c2,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/github-pages-deployer/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,.github/workflows/deploy.yml,True,pytest
claude_code,C,7673b12626058821,3,False,False,True,85.911,0,2,11,21,0,True,False,True,False,False,,10,0,7786,0.328525,instruction_ignored,b978c20b154230c2,c80f9fe166839d30,https://github.com/affitor/affiliate-skills,skills/distribution/github-pages-deployer/SKILL.md,3c65d86c23951666da5125639f57b28a9305c293,.github/workflows/deploy.yml,True,pytest
claude_code,C,5229083f88fc102a,1,False,False,True,123.399,1,1,14,27,1,True,False,True,False,False,,13,82,10035,0.47069249999999996,instruction_ignored,ba90b88ee86f4c5c,cce01573548299c4,https://github.com/falconchristmas/fpp,CLAUDE.md,82071789fa0b84b0e0585264e5988a2283b7d0ee,"(CPU/RAM/IP/playlist),",True,pytest
claude_code,C,5229083f88fc102a,2,False,False,True,82.119,1,1,6,11,1,False,False,True,False,False,,5,82,6290,0.22324225,instruction_ignored,ba90b88ee86f4c5c,cce01573548299c4,https://github.com/falconchristmas/fpp,CLAUDE.md,82071789fa0b84b0e0585264e5988a2283b7d0ee,"(CPU/RAM/IP/playlist),",True,pytest
claude_code,C,5229083f88fc102a,3,True,True,True,132.233,2,0,15,23,2,True,False,True,False,False,,14,82,11662,0.5559545,instruction_ignored,ba90b88ee86f4c5c,cce01573548299c4,https://github.com/falconchristmas/fpp,CLAUDE.md,82071789fa0b84b0e0585264e5988a2283b7d0ee,"(CPU/RAM/IP/playlist),",True,pytest
claude_code,C,9dafe9bf5ab95392,1,False,False,True,70.69,1,1,6,11,1,True,False,True,False,False,,5,403,6259,0.23621675,instruction_ignored,bdf75d1fb57c2b07,c31227c5b77dce67,https://github.com/automattic/newspack-workspace,AGENTS.md,68b72dc426e0ec66fc08584d58e1e5f819d98828,/newspack-repos/,True,pytest
